pair,ccy_A,ccy_B,tenor,regime_state,window_end_date,adf_stat,adf_pval,hedge_ratio_beta,cointegrated,n_obs,r_squared
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-06-23,-2.182432256903989,0.2126832036924468,0.41265569607135827,False,250,0.6521006446932183
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-06-24,-2.2626251824205896,0.184305474765585,0.41406513098825093,False,250,0.6565037781510827
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-06-27,-2.379974616369343,0.14746837303007027,0.4153639404358678,False,250,0.6610397987106293
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-06-28,-2.3036092701345976,0.1708065523488091,0.41682676298992727,False,250,0.6657945739066682
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-06-29,-2.274328042244118,0.1803813945860504,0.41821839123753585,False,250,0.6700020270751434
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-06-30,-2.3005001306813986,0.17180672015517134,0.41954349792959955,False,250,0.67450923101651
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-01,-2.367489748987458,0.15112316552901445,0.4209887722236204,False,250,0.6799562425814409
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-04,-2.379308556721587,0.14766177610067527,0.4222910951085817,False,250,0.6851078921108009
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-07,-2.3618689469801555,0.15278901491145552,0.42344705354632517,False,250,0.6908063407156614
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-08,-2.4071345405624984,0.13973285460345108,0.42476272477946486,False,250,0.696866518980309
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-11,-2.504612091807053,0.11435618217044669,0.4258658330062908,False,250,0.7026184685191599
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-12,-2.5565205388081402,0.10232061528449776,0.4258917116990717,False,250,0.7071843314245663
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-13,-2.5518765560442156,0.10335678793854014,0.4259178159661652,False,250,0.7120214508533681
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-14,-2.6190524240738586,0.08912310523990197,0.4259343320383164,False,250,0.7173639637099753
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-15,-2.683624017409263,0.0769151504891997,0.4258603923022204,False,250,0.7229820373061215
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-18,-2.7463124993533286,0.0663612778291343,0.4256784944601576,False,250,0.7286228354374293
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-19,-2.674835202288499,0.07849502250414839,0.4256183747645862,False,250,0.7344475659156721
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-20,-2.7248033161391803,0.06984367370164646,0.4255711037162748,False,250,0.739736858248333
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-21,-2.969144846006061,0.03787808885117139,0.42518350166696794,True,250,0.7452228344688268
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-22,-3.0119968924456444,0.03378912910215961,0.42471075894122085,True,250,0.7500031340521851
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-25,-2.967814065905303,0.038011455026250716,0.42418984353528505,True,250,0.7545232807163533
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-26,-3.0474126907529464,0.030697669833757747,0.4239668228003788,True,250,0.7588290153352446
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-27,-3.2079319800747066,0.019530111609285517,0.42407331864443565,True,250,0.7635359834124136
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-28,-3.232724270468137,0.01816691071966997,0.4240939298702331,True,250,0.7684588585803038
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-07-29,-3.2139468842852876,0.0191914400231036,0.4236683456579792,True,250,0.7730149399939341
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-01,-3.346252060880698,0.012933421895279457,0.4236997217411863,True,250,0.7779210221103013
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-02,-3.4334318463384976,0.009870627496937456,0.42343277612041286,True,250,0.7832264032008116
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-04,-3.648908416568112,0.004891974615319186,0.42332161166141946,True,250,0.7886257094243682
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-22,-3.361196371909658,0.01235498957436376,0.4204407123715855,True,250,0.7925199095088824
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-23,-3.3042798433426777,0.014688245926153186,0.41819777343095826,True,250,0.7967867066534499
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-24,-3.4134894450323183,0.010507523412324683,0.41600335687821877,True,250,0.8008610614224737
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-25,-3.6916839854936025,0.00423165855361261,0.41418700849144946,True,250,0.8049913464864121
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-26,-3.376698571942977,0.011779332257632093,0.41210751027277226,True,250,0.808180680324047
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-29,-3.3198703042290476,0.014013301086692145,0.4106303421030489,True,250,0.8120236789524935
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-30,-3.3055230262187028,0.014633392910733475,0.40905514339599314,True,250,0.8170298966738359
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-08-31,-2.7865660473542464,0.060218483508552245,0.40722634335660773,False,250,0.8213821541029692
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-01,-2.5695672918088386,0.09945161568657479,0.4054504125347581,False,250,0.8253196083221337
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-02,-2.4872829206509706,0.1185992683115516,0.40374798003364987,False,250,0.8295524561854223
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-05,-2.2790358594692433,0.17881848713540122,0.4013508560114748,False,250,0.8328370404653774
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-08,-2.067220901358911,0.2578978109891824,0.39907070298651887,False,250,0.8360439425088771
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-09,-2.0060654934249764,0.283919940877432,0.3971267476395096,False,250,0.839537644338483
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-12,-1.785835749437607,0.38751617856235476,0.3942873309205912,False,250,0.8421441598923565
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-13,-1.6212611593639241,0.4720681821886061,0.391615690779355,False,250,0.8445384434647161
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-14,-1.6838136534478152,0.4394708716410767,0.3888711681177953,False,250,0.8476797333134678
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-15,-1.6686883490016706,0.4473130684351647,0.38551202150217484,False,250,0.8497381192682235
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-16,-1.8370264116898762,0.3622401435219508,0.38259303220418506,False,250,0.8512335262615446
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-26,-1.5474516966468435,0.5099208552304223,0.37897748923996166,False,250,0.8523625701130876
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-27,-1.6233234953982023,0.4709873504826085,0.37612555673095793,False,250,0.8551182344341677
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-28,-1.8056500132497793,0.37766024881596727,0.37383684941690953,False,250,0.8576627842864983
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-29,-1.8896705308060402,0.3369359129217987,0.3716459674396111,False,250,0.8598143635480654
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-09-30,-1.709380852499775,0.42628577604407125,0.3689833999588764,False,250,0.8604623495430146
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-03,-1.6175836556156544,0.47399632000080727,0.3662604126759882,False,250,0.8588457634330795
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-04,-1.662734890643302,0.45040756337424204,0.3636220500677876,False,250,0.8574543549304793
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-05,-1.7786061947462788,0.3911336520395958,0.36166799863633103,False,250,0.8571025723096699
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-06,-1.8265987757992834,0.3673383700241414,0.36016907864127656,False,250,0.8569837464026584
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-07,-1.844776316197778,0.3584688226331326,0.3588866591999408,False,250,0.8570984107655879
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-13,-1.9081638052118919,0.32823039925251496,0.35809120415513496,False,250,0.8573489722647303
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-14,-2.0206412769208506,0.2775965921243371,0.3572606295404964,False,250,0.8575863432433025
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-17,-2.0594548849041328,0.26112726318426027,0.35683462028669466,False,250,0.857893162625834
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-18,-1.9141871026020043,0.32541676449989015,0.3556515995067664,False,250,0.8580255875654801
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-19,-1.9550732491257592,0.3066124400685132,0.35461568689666834,False,250,0.8581074663837464
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-20,-1.9599273037768026,0.304415112992117,0.35325550094526026,False,250,0.8587243997743603
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-21,-1.9833705241894992,0.2939118052118959,0.35226599810486436,False,250,0.8590981250841941
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-24,-1.8956086913852264,0.3341297325675756,0.35127643352243976,False,250,0.8592097649809228
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-25,-1.87043716241787,0.34609360725098853,0.3502212742978192,False,250,0.8595353495767498
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-26,-1.9279877129914373,0.31901149195028666,0.3489286989246372,False,250,0.8599177296358675
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-10-27,-2.0458166646590703,0.26685218962961954,0.34773592155954103,False,250,0.8606667023318362
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-03,-1.8239662037294517,0.36862971712616477,0.3458910995712629,False,250,0.8606912587853415
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-04,-1.8521723601345756,0.3548841170902589,0.3444652152213618,False,250,0.8606780643989141
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-07,-1.8434668380405244,0.3591049742701972,0.3428415582981421,False,250,0.8605531120306849
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-08,-1.8845140131983527,0.3393809074940635,0.34103129054808917,False,250,0.8605988815626594
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-09,-1.7401517607550048,0.4105527687768432,0.3391871137305883,False,250,0.8608869301241067
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-10,-1.6386727271989676,0.4629544153845261,0.33714099899550365,False,250,0.860344406358664
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-11,-1.6685351673002145,0.4473926365746303,0.33515434157183366,False,250,0.8602847950146265
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-14,-1.6835504425801655,0.439607088944857,0.33361600533983526,False,250,0.8598972085230938
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-15,-1.6667156368532292,0.4483379821795494,0.33194525332922364,False,250,0.8591046774474682
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-16,-1.5678309564876938,0.49972995872036835,0.3301812463101309,False,250,0.8583713559076174
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-17,-1.62048590548114,0.4724745653712262,0.32872960898498343,False,250,0.8578758248860365
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-18,-1.550070727279314,0.508612866721141,0.3272097408690663,False,250,0.8572895297782109
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-21,-1.4903375215564791,0.5382856987240808,0.3256966187298559,False,250,0.8564736229550478
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-22,-1.3982445368373184,0.5831174196681462,0.3239938923494571,False,250,0.855201038919299
JPY-AUD 10Y,JPY,AUD,10Y,1,2011-11-23,-1.3734007954831404,0.5949596120230265,0.32198617812698227,False,250,0.8540554558943193
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-05-25,-1.0632144355110225,0.7295165013220029,0.3170773509588003,False,250,0.8496027902957284
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-05-28,-1.0587897436561258,0.7312233176503631,0.31265692871527184,False,250,0.8455286569910806
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-05-31,-1.0422297266628426,0.7375522020181579,0.3077156104614416,False,250,0.8414223559110388
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-05,-1.0234619551137507,0.7446112068864844,0.302740295012928,False,250,0.8362327910458583
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-06,-1.0171807939090787,0.74694653858724,0.2983461589776001,False,250,0.8323859684454256
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-07,-1.0305741941236233,0.7419504043957882,0.2944605357862286,False,250,0.828265036020497
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-08,-1.008346296142375,0.7502080219712394,0.2909405605861085,False,250,0.8248368540588198
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-11,-1.04684732307219,0.7357968660258041,0.2875022245989138,False,250,0.8213379652644145
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-12,-1.0752960499526867,0.7248223540287291,0.2841350360849694,False,250,0.8182000579733573
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-13,-1.2199339660375925,0.6649623826251467,0.28110214405724376,False,250,0.8159858968169638
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-14,-1.150930820760069,0.6943401648274707,0.2776649827284773,False,250,0.8127621154998741
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-15,-1.293881234753029,0.6319669861371262,0.2747769807662181,False,250,0.8105840839124004
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-18,-1.3806514028777814,0.591516129376292,0.2726238925917376,False,250,0.8093175435645475
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-19,-1.3606010293657573,0.6010120520207923,0.2704332294819955,False,250,0.8079455062258112
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-20,-1.403191752707909,0.5807449991925835,0.2688083806946197,False,250,0.8072214341402797
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-21,-1.4614303295909576,0.5524976792592105,0.26733895077294495,False,250,0.8067892705311205
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-22,-1.5429140584626586,0.5121857410023449,0.26560469037953427,False,250,0.8058277783481372
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-25,-1.543976805750522,0.5116554380438331,0.26370922106219513,False,250,0.8047411517055285
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-26,-1.5846730660562267,0.4912880170450745,0.26140861078456346,False,250,0.8031515384755112
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-27,-1.6101530934359356,0.47789528026170175,0.2591526956547683,False,250,0.8023297962580888
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-28,-1.7553853782933198,0.4028255726488932,0.2568621276045476,False,250,0.8010521061338176
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-06-29,-1.633025322128587,0.4659075389492755,0.25457681241646946,False,250,0.7998407225295667
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-02,-1.854681402532642,0.353671284881234,0.2532659375082399,False,250,0.7992145437293181
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-03,-1.805339209652629,0.3778141647208913,0.251836187043958,False,250,0.7988250960468328
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-04,-2.153298913459191,0.22362948413784123,0.2505683968617323,False,250,0.7984586436999659
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-09,-2.000062807580337,0.28654556091216493,0.24856384111010177,False,250,0.7983141122388977
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-10,-2.2276941227396985,0.19634804260904593,0.24661017419905218,False,250,0.7978090311439734
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-13,-2.259441351978564,0.185382651707864,0.24443144267222966,False,250,0.7976860180256671
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-16,-2.338857617960102,0.15974161084280303,0.2424655095616592,False,250,0.7975911209734127
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-17,-2.225449331958736,0.1971388001107729,0.24082486708167875,False,250,0.7970563697445704
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-18,-2.3846037321803957,0.14612912633250513,0.2394663379046219,False,250,0.7968066163090523
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-19,-2.292761422227379,0.174313186170086,0.23808302189586936,False,250,0.7965920544314335
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-20,-2.2265216469926834,0.19676080936927215,0.23620735721769376,False,250,0.7966162944037127
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-23,-2.164422338323608,0.21941047134932345,0.2341163765149556,False,250,0.7972205903292402
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-24,-2.1553780680444796,0.22283717758815474,0.23178174864993145,False,250,0.7974959119407096
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-25,-2.0349795308307077,0.2714494528259775,0.2296808513285789,False,250,0.7977886827241163
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-26,-1.9232090516409943,0.32122283418745534,0.22738941277125735,False,250,0.7982497673035857
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-27,-1.9160830030115719,0.3245333932713666,0.2257552324793235,False,250,0.798410266252837
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-30,-2.2001091115199367,0.20620585804891212,0.22373314310718573,False,250,0.7986754974976576
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-07-31,-2.117405190028928,0.2375737248755087,0.22181462828750625,False,250,0.7982939780106024
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-01,-2.2452255807195276,0.19024233396237689,0.21927918606870528,False,250,0.7990592552214921
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-02,-2.3285327157091906,0.16293064230208798,0.21699833628119328,False,250,0.7998130731907516
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-03,-2.471929164981485,0.12245449227056782,0.21438986360581785,False,250,0.8013601940579667
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-06,-2.399391625090147,0.1419081916402275,0.21179855388596502,False,250,0.8028707448862415
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-07,-2.496756055507625,0.11626560794014262,0.20922527481078054,False,250,0.8043517565406355
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-08,-2.4141276732084447,0.13778861512717322,0.20692085907368157,False,250,0.8050575592483084
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-09,-2.3975453193172966,0.1424304231185134,0.20442746242994703,False,250,0.8066792469900214
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-10,-2.5571680892569755,0.10217675848712765,0.2020876237946918,False,250,0.8068854945131239
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-13,-2.7190290869826375,0.07080289285451864,0.20002096546379503,False,250,0.8074124296360229
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-14,-2.6028103762321044,0.09241780988218529,0.1980697056467146,False,250,0.8074975995370812
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-15,-2.6199038109460164,0.08895293351687944,0.1961175071213751,False,250,0.807669972264772
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-16,-2.908985126704172,0.04431308190858747,0.19425704137729716,True,250,0.8066932124414661
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-17,-3.28583853037747,0.01552348241492392,0.1927039331037193,True,250,0.8056863856997611
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-20,-3.6880060897773372,0.004285057288528032,0.1911969532312146,True,250,0.8044108340111553
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-21,-3.427242758506793,0.01006449276929127,0.1890975553025997,True,250,0.8045742840515291
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-22,-3.579472986510005,0.006165806201782096,0.1870338225287697,True,250,0.80381975591656
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-23,-3.51558290757374,0.007595795508021643,0.18474966103296464,True,250,0.8038395174487922
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-24,-3.6566797909632043,0.004765439213703317,0.18254960014166333,True,250,0.804561993711295
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-27,-4.581339744562398,0.00013979510895535086,0.18045603363179263,True,250,0.8054269460530155
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-28,-4.7646575582913435,6.351590387619884e-05,0.17856507401843214,True,250,0.8058590246343832
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-29,-4.744324025870683,6.941660094211354e-05,0.17655106617992744,True,250,0.8064493923766289
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-30,-5.143159847911354,1.1472072357201138e-05,0.17451223929125975,True,250,0.8062135367701029
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-08-31,-2.6322829104700203,0.08650689857714688,0.1726864694959484,False,250,0.8062858431430242
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-03,-2.706614630955233,0.0729006266098646,0.1707005269561104,False,250,0.8070332808262617
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-06,-2.696649001634399,0.07461993533802753,0.168341422654991,False,250,0.8086432951728191
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-07,-2.4728574702463044,0.1222188284726603,0.16614560708923193,False,250,0.8091654186181815
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-10,-2.3485399585252478,0.15679018537715134,0.1639519821897038,False,250,0.8094844021118224
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-11,-2.236860700813867,0.19314009596439924,0.16124115633762062,False,250,0.8115661649513055
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-12,-2.750384898101005,0.06571785777734897,0.15808450870006663,False,250,0.816249215263983
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-13,-2.952267621189421,0.03959888100161076,0.1546209990493048,True,250,0.8239435149966312
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-14,-2.7628687502638427,0.06377656807277325,0.15200469499766897,False,250,0.8297841215090547
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-17,-2.7447724273412204,0.06660591202970327,0.14944644046422653,False,250,0.8358821300260796
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-18,-3.068191564539813,0.028998474088274415,0.14692095075175982,True,250,0.8408910780055723
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-19,-2.910475602780176,0.04414331836590712,0.1444368910374543,True,250,0.8463314166780518
JPY-AUD 10Y,JPY,AUD,10Y,1,2012-09-20,-2.8644754450414887,0.04963772138480759,0.14494587956038968,True,250,0.8609248447897889
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-03,-1.5924185550953358,0.4874008055132753,0.1466634186814407,False,250,0.8601972157215487
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-04,-1.0398780583106586,0.7384433597469544,0.14897907528533286,False,250,0.845517041631054
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-05,-1.4442865943250378,0.5608702210965986,0.15095144773930175,False,250,0.8443405916509007
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-10,-1.2797836797812296,0.6383698117683506,0.15215023765212826,False,250,0.8370556447559014
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-11,-1.0980415568272637,0.7158522774067604,0.15344971843920469,False,250,0.8272619913916998
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-12,-1.5493668363786732,0.5089644541329342,0.15433727554495186,False,250,0.8225353615053645
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-15,-1.6235480407057814,0.4708696910655983,0.15517061346949784,False,250,0.8203345981376406
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-16,-1.4783717257142266,0.5441821216146203,0.15639713761634239,False,250,0.8155629476101793
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-17,-1.6887379382547816,0.4369241715500697,0.15760726094699673,False,250,0.8120437798327516
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-18,-1.5170628780652207,0.5250543263192804,0.15857232503929097,False,250,0.8083520516923209
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-19,-1.6143664657049,0.4756839517084398,0.15947074025575625,False,250,0.8046097339701956
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-22,-1.7203964946019712,0.4206354095738011,0.16034316902100615,False,250,0.8019828865924908
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-23,-1.576494952409704,0.49538917910802904,0.16130975454275992,False,250,0.7993215627963925
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-24,-1.6382228519126627,0.4631895545716527,0.162195672186234,False,250,0.7967679425684768
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-25,-1.3895186917880704,0.5872905467280456,0.1633237962862521,False,250,0.7940452410093599
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-04-26,-1.374116696757271,0.5946200895955339,0.16438503358963694,False,250,0.7920121619338094
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-01,-1.3988263700771886,0.5828386419456709,0.1654270291092352,False,250,0.7906088117757005
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-02,-1.3227498980568855,0.6187010132672393,0.1666661659568583,False,250,0.789061469024475
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-03,-1.3064207068163338,0.626229736867792,0.16787142095416752,False,250,0.7876090734912433
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-06,-1.2420991376661203,0.6552287600292465,0.1691667636082799,False,250,0.7859256593080977
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-07,-1.7063051118897004,0.42786685654891654,0.17030374397461018,False,250,0.7855699139721692
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-08,-1.5949885726314748,0.4861104185419505,0.17148275368553367,False,250,0.7850692793585796
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-09,-1.7323277415640743,0.41453790531374224,0.17273636957634114,False,250,0.7847823168653674
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-10,-2.2483814917454095,0.18915641557603818,0.17327499846894334,False,250,0.7848594569150049
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-13,-2.5590186423432466,0.10176649081607314,0.17363308308527342,False,250,0.7852732100850124
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-14,-3.0671686437149126,0.029080203594926364,0.17351908347574557,True,250,0.7843270353712213
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-15,-3.0584962011122614,0.029781051976280466,0.17356086991111452,True,250,0.78401581214335
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-16,-3.077294196759429,0.02827979264666688,0.17378373211821266,True,250,0.7845447787049541
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-17,-2.9628453635652634,0.03851289036362937,0.1742142500909866,True,250,0.7863116157265051
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-20,-2.920892988789211,0.04297181382503001,0.17429380534284183,True,250,0.7862623268532718
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-21,-2.9326865867924408,0.04167689229087751,0.17417866124834722,True,250,0.7850850543580802
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-22,-3.0581452984570827,0.02980971020318612,0.1741873555679779,True,250,0.7844311791337889
