date,regime_most_likely,regime_prob_0,regime_prob_1,regime_prob_2,regime_raw
2016-03-11,1,1.2484145851148407e-07,0.9979396651657811,0.002060209992479357,1
2016-03-14,1,7.323499227119047e-08,0.9994702788739588,0.0005296478924150348,1
2016-03-15,1,1.5212474136396557e-06,0.9983398004501867,0.00165867830346002,1
2016-03-16,1,2.233756083580068e-06,0.9987637090274902,0.0012340572178504503,1
2016-03-17,1,1.9053114611645748e-05,0.42074242078137836,0.5792385261043324,2
2016-03-18,2,2.241948601357848e-05,0.01572251554248945,0.9842550649704316,2
2016-03-21,2,0.0006182841904240868,0.8021651936533417,0.19721652215600088,1
2016-03-22,1,1.6960584202605152e-05,0.9916864372869427,0.008296602127553858,1
2016-03-23,1,5.337946605606087e-06,0.999070568055307,0.0009240939986902628,1
2016-03-24,1,1.532633661394075e-05,0.9928675639885156,0.007117109673414163,1
2016-03-25,1,2.0340414382573897e-06,0.9990904145616603,0.0009075513970326379,1
2016-03-28,1,2.3108256972153e-06,0.9993337796816195,0.000663909493531053,1
2016-03-29,1,1.0028549253129541e-05,0.9975110707742303,0.0024789006763814183,1
2016-03-30,1,2.833194956545399e-05,0.9656509747060932,0.03432069334292717,1
2016-03-31,1,1.2071326013083732e-05,0.9945823883429911,0.005405540329958693,1
2016-04-01,1,0.00025897915110627604,1.231256846191621e-08,0.9997410085362455,2
2016-04-04,2,9.017906285925772e-06,6.294236733283117e-10,0.9999909814657386,2
2016-04-05,2,2.050671332805483e-06,2.4085590465909766e-10,0.9999979490879126,2
2016-04-06,2,7.4501071617815524e-09,4.858536230893311e-12,0.9999999925457814,2
2016-04-07,2,4.247341986469416e-08,1.2754601997573244e-11,0.9999999575120464,2
2016-04-08,2,1.1908391389537605e-07,3.226371595604417e-11,0.999999880885305,2
2016-04-11,2,1.5388782096452913e-06,1.4227062057633583e-10,0.9999984609797158,2
2016-04-12,2,3.7329909977568796e-05,2.1395293916693174e-09,0.9999626679511527,2
2016-04-13,2,4.765726482412665e-05,4.9021387665966596e-09,0.9999523378327559,2
2016-04-14,2,2.4534417114078943e-05,5.81881426337865e-09,0.9999754597657384,2
2016-04-15,2,7.035805485638578e-05,6.274957074587085e-09,0.9999296356709647,2
2016-04-18,2,2.895077766879745e-05,1.4733035873735193e-09,0.9999710477503252,2
2016-04-19,2,0.0002610479630249636,1.615772559510593e-08,0.9997389358785236,2
2016-04-20,2,6.514367018665577e-06,3.899861145336978e-10,0.9999934852415507,2
2016-04-21,2,1.3879990543519721e-05,2.246431121259296e-09,0.9999861177620442,2
2016-04-22,2,8.948912816054365e-06,2.648838328436215e-09,0.9999910484366887,2
2016-04-25,2,2.9393954040228686e-06,8.652841222825379e-10,0.999997059738919,2
2016-04-26,2,1.0729425427592773e-05,1.1801742102177195e-09,0.9999892693952485,2
2016-04-27,2,8.703556437952113e-06,5.625285756357165e-10,0.9999912958825468,2
2016-04-28,2,3.3917727324677014e-07,5.359822875829373e-11,0.9999996607694477,2
2016-04-29,2,1.599243776273735e-05,6.327026767549785e-10,0.9999840069291323,2
2016-05-02,2,0.89202702098319,8.449967414562272e-07,0.10797213402027872,0
2016-05-03,0,0.9911785495539487,3.8734461201318166e-07,0.008821063102175048,0
2016-05-04,0,0.7625611734702927,7.2072169104981205e-06,0.2374316193118011,0
2016-05-05,0,0.9638383825519165,7.282977294573474e-06,0.03615433447087286,0
2016-05-06,0,0.9859144505059617,5.142945106862935e-06,0.01408040654777917,0
2016-05-09,0,0.988702089027949,1.061909097261021e-06,0.011296849063413245,0
2016-05-10,0,0.9802432777441832,3.7641538106571064e-06,0.01975295810181532,0
2016-05-11,0,0.9957401102282424,1.374144234265436e-06,0.004258515628243347,0
2016-05-12,0,0.9909729132771551,2.151024561728258e-06,0.00902493569846431,0
2016-05-13,0,0.9940040065394561,1.1261456478027795e-06,0.005994867315996301,0
2016-05-16,0,0.9693008721163009,1.5165424937082986e-05,0.030683962457178433,0
2016-05-17,0,0.9867497851113168,9.182200126011545e-06,0.013241032689306365,0
2016-05-18,0,0.9934118155590385,2.8953891388636347e-05,0.0065592305481704015,0
2016-05-19,0,0.6007029392114003,0.0018368809051993223,0.39746017988356164,0
2016-05-20,0,0.9418984591524483,0.0028477159905369726,0.05525382485713492,0
2016-05-23,0,0.9855933812071799,0.001094479941127951,0.013312138850621628,0
2016-05-24,0,0.9930385099648902,0.0003170716439162895,0.0066444183929231125,0
2016-05-25,0,0.9785297948577658,0.004107797694417801,0.017362407446461708,0
2016-05-26,0,0.9841807172515524,0.0038909138899251815,0.01192836885985541,0
2016-05-27,0,0.983183635265963,0.006109427177147107,0.010706937556069999,0
2016-05-30,0,0.9537091237999518,0.010561801328664244,0.03572907487267198,0
2016-06-01,0,0.949198862854916,0.04545419980771971,0.00534693733899252,0
2016-06-02,0,0.9971739308479494,0.0006235018603848111,0.0022025672927406446,0
2016-06-03,0,0.9988366591861271,8.353380978594013e-05,0.0010798070024863155,0
2016-06-06,0,0.5647367474477152,3.2808133116602907e-06,0.4352599717397153,0
2016-06-07,0,0.9615237197372883,0.003011686970042702,0.03546459329223331,0
2016-06-09,0,0.978699858628553,0.001190680084814739,0.02010946128698095,0
2016-06-15,0,0.9897853530767429,0.0014876098846423956,0.008727037038335541,0
2016-06-16,0,0.992001294141097,0.0025942667025665236,0.005404439157774999,0
2016-06-17,0,0.9777248228531193,0.0013634822707085503,0.02091169487450789,0
2016-06-20,0,0.980673268092197,0.0009990652921055174,0.01832766661635814,0
2016-06-21,0,0.9252216885594771,0.001134224487426922,0.07364408695406031,0
2016-06-22,0,0.9925023484474704,0.0009354987066813131,0.006562152845206804,0
2016-06-23,0,0.994782115086218,0.0004065145396124499,0.004811370372859685,0
2016-06-24,0,0.967646158414468,0.0007587171225913288,0.031595124461980255,0
2016-06-27,0,0.0034674047044248443,6.485484820714241e-09,0.9965325888117058,2
2016-06-28,2,0.004440694250296478,5.151921852715064e-05,0.9955077865300082,2
2016-06-29,2,0.4725045791518287,0.019937993991842953,0.5075574268566908,2
2016-06-30,2,0.5646007380413428,0.0030228943477880127,0.4323763676123889,0
2016-07-01,0,0.07774054395539542,0.8875133702266215,0.03474608581859563,1
2016-07-04,1,0.008340869388648172,0.9903625209090995,0.0012966097009618753,1
2016-07-05,1,0.002371953912778829,0.9974278878777181,0.00020015820926919255,1
2016-07-06,1,8.019063183940364e-05,0.9964855858702795,0.003434223499409773,1
2016-07-07,1,0.0009552246995994305,0.9988636121275132,0.00018116317315212315,1
2016-07-08,1,0.0007641299435075457,0.9991197180842271,0.00011615197047784942,1
2016-07-11,1,0.00023016489189471597,0.9996328851944173,0.0001369499131341691,1
2016-07-12,1,0.00017262601237689554,0.9995345646408249,0.0002928093472691892,1
2016-07-13,1,0.00015867598883267928,0.9996482299792867,0.00019309403178836666,1
2016-07-14,1,0.0005832651022483833,0.9993422806599477,7.445423717255292e-05,1
2016-07-15,1,0.00020741388519198556,0.9996735194208598,0.0001190666926246103,1
2016-07-18,1,0.00013014772742692257,0.9997592314850169,0.00011062078683758156,1
2016-07-19,1,0.00037683385062042206,0.9995808264199392,4.233973093292477e-05,1
2016-07-20,1,0.00011378076505961665,0.9997671398400667,0.00011907939650654372,1
2016-07-21,1,0.00038195836234230753,0.9995686943270918,4.934731128730176e-05,1
2016-07-22,1,0.0002928976361997081,0.9996660158652874,4.1086498207945045e-05,1
2016-07-25,1,0.0001898198435650083,0.9997667223847296,4.3457773395814073e-05,1
2016-07-26,1,0.0002554131912491767,0.9997225566341369,2.2030172850578662e-05,1
2016-07-27,1,0.00024399301159615263,0.9997360411203662,1.9965868563326096e-05,1
2016-07-28,1,0.00017878291136541144,0.9997935503839581,2.7666706454108597e-05,1
2016-07-29,1,0.00028628973477369074,0.9996951439017491,1.8566363145372932e-05,1
2016-08-01,1,3.608998429033911e-11,0.9999999999636202,2.502119550881552e-19,1
2016-08-02,1,6.5242680682177675e-09,0.999999993477104,2.1154677389891993e-18,1
2016-08-03,1,2.0153033867421417e-08,0.9999999798455976,9.144194412983198e-16,1
2016-08-04,1,7.766753244204204e-08,0.9999999223327934,2.671717706442946e-15,1
2016-08-05,1,7.077505511380655e-08,0.9999999292231249,1.235071187759179e-14,1
2016-08-08,1,1.2557637978745814e-07,0.9999998744242554,1.1773004034117346e-14,1
2016-08-09,1,1.6570501350024374e-07,0.9999998342937171,2.3883140242074364e-14,1
2016-08-10,1,1.8533096257027216e-07,0.9999998146704628,4.509389553605215e-14,1
2016-08-11,1,4.18818305828715e-08,0.9999999581195889,3.195027157513906e-14,1
2016-08-12,1,1.551861196134918e-07,0.99999984481475,7.984941430185888e-15,1
2016-08-15,1,1.691738549658057e-06,0.9999983082612501,8.628530717037575e-14,1
2016-08-16,1,0.00048496630227495906,0.9995150336764458,2.267903931913262e-11,1
2016-08-17,1,0.000714219803730875,0.9992857642628408,1.593522692067217e-08,1
2016-08-18,1,0.0019310553898312418,0.9980689233578436,2.1251070324552865e-08,1
2016-08-19,1,0.000572696319031347,0.9994272597996513,4.388148178429725e-08,1
2016-08-22,1,0.000613619646479967,0.9993863719295867,8.42359300534611e-09,1
2016-08-23,1,0.0011518712449008883,0.9988481023012553,2.6452430716490462e-08,1
2016-08-24,1,0.0002633290042599675,0.9997366621742062,8.820060251355105e-09,1
2016-08-25,1,0.00037300054694526427,0.9996269969990252,2.4555130982175797e-09,1
2016-08-26,1,0.000862337639584222,0.9991376545544083,7.806637692103804e-09,1
2016-08-29,1,0.0010239455279683993,0.9989760272472964,2.7224719077377525e-08,1
2016-08-30,1,0.022804175832535883,0.9771955465839457,2.775820103932955e-07,1
2016-08-31,1,0.02165865671496152,0.9783374382140745,3.905069217131541e-06,1
2016-09-01,1,0.9954414709478969,0.000887666932906476,0.003670862119046273,0
2016-09-02,0,0.9882435457668932,0.0029045433642180345,0.008851910869086292,0
2016-09-05,0,0.9478481620144015,0.006628568552840498,0.04552326943435575,0
2016-09-07,0,0.6859561924341392,0.0013657062328402178,0.3126781013335183,0
2016-09-08,0,0.9275086778426811,0.016659504943578617,0.05583181721371824,0
2016-09-09,0,0.9759410019366341,0.0033258295625625475,0.020733168501028507,0
2016-09-12,0,0.7263236576047993,0.0006345632072336886,0.2730417791888334,0
2016-09-13,0,0.9667856977132429,0.0029677705822133233,0.030246531702945292,0
2016-09-14,0,0.9583212488582287,0.0002825694812093911,0.04139618165947656,0
2016-09-15,0,0.9937265415049109,0.0012541718298574786,0.005019286664770599,0
2016-09-16,0,0.9912406660910349,0.0028460790415008688,0.005913254866074554,0
2016-09-21,0,0.9939199690749042,0.0016447495788192781,0.004435281347958873,0
2016-09-22,0,0.8622796709486313,0.008078602300838367,0.12964172675190838,0
2016-09-23,0,0.4616116571665048,0.0317679498328068,0.5066203930011177,0
2016-09-26,0,0.6490305650031548,0.12393711036946593,0.2270323246287112,0
2016-09-27,0,0.7702503683469308,0.16564168575512508,0.06410794589902712,0
2016-09-28,0,0.8182849223028685,0.15542122913706605,0.02629384856036302,0
2016-09-29,0,0.808357036892064,0.1787584191575368,0.012884543949958135,0
2016-09-30,0,0.9265251895815163,0.06299474833555953,0.01048006208430216,0
2016-10-03,0,0.9824265311987825,0.010708011199132008,0.006865457601871118,0
2016-10-04,0,0.984467809982722,0.008133417147859683,0.007398772868367786,0
2016-10-05,0,0.9276789951164991,0.0020525341429538688,0.07026847074103623,0
2016-10-06,0,0.9864467220827359,0.0015136931309871816,0.012039584787971205,0
2016-10-07,0,0.9933203643619328,0.00046460030324636077,0.0062150353356744395,0
2016-10-12,0,0.9956766590759344,9.029622325659232e-05,0.004233044700622746,0
2016-10-13,0,0.9971525725244229,0.00012951787834845238,0.002717909596735479,0
2016-10-14,0,0.9974164063611962,0.00015132685466719357,0.0024322667829639196,0
2016-10-17,0,0.9935076453896794,0.00010326533619513906,0.006389089275002381,0
2016-10-18,0,0.9972112091270807,0.00032427017877356977,0.0024645206929631187,0
2016-10-19,0,0.99577719956457,0.0008482519105277465,0.0033745485248555395,0
2016-10-20,0,0.9922487125671194,0.0026425492080009386,0.005108738223125632,0
2016-10-21,0,0.9739860457001376,0.006526464699867003,0.019487489599350857,0
2016-10-24,0,0.962562622273954,0.01592890436439797,0.021508473361394952,0
2016-10-25,0,0.9955729266497902,0.0013518819364336332,0.0030751914154157267,0
2016-10-26,0,0.997385718566391,0.0004037503604418307,0.0022105310745071318,0
2016-10-27,0,0.9951997969706443,0.00023913343114848734,0.004561069599771384,0
2016-10-28,0,0.928784196515761,0.0001358947866927089,0.07107990869935187,0
2016-10-31,0,0.9934497445601379,0.0001648289669886719,0.006385426472651227,0
2016-11-01,0,0.9977824804341922,0.00018196678815296838,0.0020355527784076287,0
2016-11-02,0,0.9962457951291548,0.00013613047158911304,0.0036180743995401377,0
2016-11-03,0,0.9954116677878122,0.0002378417427402419,0.004350490467820423,0
2016-11-04,0,0.9915637126883196,0.0001786918648689605,0.008257595446926913,0
2016-11-07,0,0.9951020103444139,0.0003485050626806574,0.004549484592358762,0
2016-11-08,0,0.9932595078340679,0.0002771275983999099,0.00646336456578015,0
2016-11-09,0,0.990853477955121,0.00048206755296886057,0.00866445449309556,0
2016-11-10,0,0.003014081060069885,1.3983262413563722e-08,0.9969859049552028,2
2016-11-11,2,0.0005983422792838221,1.0453409511163003e-06,0.9994006123809098,2
2016-11-14,2,0.7265685884154829,0.013924279281923607,0.2595071323020583,0
2016-11-15,0,0.4799342758967621,6.798362875329012e-05,0.5199977404734956,0
2016-11-16,0,0.9066458602628285,0.0007070087696318404,0.09264713096668128,0
2016-11-17,0,0.988491502152091,0.0001433220474290951,0.011365175800213527,0
2016-11-18,0,0.9943642426877077,1.4675717141464723e-05,0.005621081596094093,0
2016-11-21,0,0.9795187257324368,8.490344976531995e-06,0.020472783922568225,0
2016-11-22,0,0.9967473858556143,7.682447168589821e-05,0.003175789673492504,0
2016-11-23,0,0.9961947430290081,7.432913532683761e-05,0.003730927835712848,0
2016-11-24,0,0.994153061703829,7.26209490376227e-06,0.005839676201157865,0
2016-11-25,0,0.9984128809017025,2.2466464072367968e-05,0.0015646526348795044,0
2016-11-28,0,0.9985373885023784,2.2694712605452582e-05,0.0014399167858136028,0
2016-11-29,0,0.997344233680147,1.9193778070946947e-05,0.002636572541984577,0
2016-11-30,0,0.9987932114811745,9.6016601407309e-06,0.0011971868586564754,0
2016-12-01,0,0.9804927592433866,3.4514852150395164e-06,0.019503789270806843,0
2016-12-02,0,0.789184851254539,3.5986364580628825e-06,0.21081155010889865,0
2016-12-05,0,0.9609070985114404,3.0431058150525872e-05,0.039062470429775085,0
2016-12-06,0,0.9966740775712232,1.262156219635152e-05,0.0033133008680274545,0
2016-12-07,0,0.9959267875885224,5.325865946056175e-06,0.0040678865470831875,0
2016-12-08,0,0.9963443121821715,2.1724053971895747e-05,0.0036339637622536066,0
2016-12-09,0,0.8779077815528117,1.2021072125769764e-05,0.12208019737340027,0
2016-12-12,0,0.9830496244977657,4.548967710146345e-05,0.016904885823685736,0
2016-12-13,0,0.9950253063382248,2.0160141848499476e-05,0.004954533518153578,0
2016-12-14,0,0.9979536991592544,2.691827372730728e-05,0.00201938256604706,0
2016-12-15,0,0.9336558992114878,2.9288665523102167e-06,0.06634117192329717,0
2016-12-16,0,0.9242820443301448,2.080462906649197e-06,0.07571587520646031,0
2016-12-19,0,0.9971312658974025,5.0981509094015315e-05,0.0028177525929132855,0
2016-12-20,0,0.9958154086263508,9.679702091035075e-06,0.004174911672706609,0
2016-12-21,0,0.9987337705503058,7.757302165315358e-06,0.001258472147266348,0
2016-12-22,0,0.9988533802763193,1.2083468466143255e-05,0.001134536255211057,0
2016-12-23,0,0.9984916031764579,9.083397658068195e-06,0.0014993134243976272,0
2016-12-26,0,0.998476569250922,1.2148191588896884e-05,0.0015112825581282436,0
2016-12-28,0,0.9984333678262993,2.763901471544126e-05,0.0015389931605792838,0
2016-12-29,0,0.9948555815192289,2.5004366279186546e-05,0.005119414114170535,0
2016-12-30,0,0.9955042283005014,1.8071874081489145e-05,0.004477699825091328,0
2017-01-02,0,0.9987038068328467,2.8648966727166513e-05,0.0012675441996750152,0
2017-01-04,0,0.9541973121288517,3.6080658894004624e-06,0.04579907980406546,0
2017-01-05,0,0.996911441781168,4.1912765572590194e-05,0.0030466454521806794,0
2017-01-06,0,0.7576812272583427,2.688978930844841e-06,0.2423160837614919,0
2017-01-09,0,0.9433144305090095,8.465522026206702e-06,0.056677103967188225,0
2017-01-10,0,0.9983381346990567,1.5473063267507785e-05,0.0016463922390322788,0
2017-01-11,0,0.9991251543359666,5.1603854284239474e-06,0.0008696852773106841,0
2017-01-12,0,0.9990294159976052,5.231003935260245e-06,0.000965352996960179,0
2017-01-13,0,0.9984867924546152,3.606581095642735e-06,0.0015096009631079543,0
2017-01-16,0,0.9989915955407501,5.851990122006758e-06,0.0010025524681836566,0
2017-01-17,0,0.998861960844459,4.3766613451819095e-06,0.0011336624957072217,0
2017-01-18,0,0.9094471382626824,2.8304313071782633e-07,0.09055257869262925,0
2017-01-19,0,0.905655040909164,5.808195972192391e-07,0.09434437827259076,0
2017-01-20,0,0.9889703331656874,6.1211624940706015e-06,0.011023545670714851,0
2017-01-25,0,0.9986638777078879,1.1820945179569838e-05,0.0013243013479643357,0
2017-01-26,0,0.9967289313698908,3.6042392978515102e-06,0.0032674643908768225,0
2017-01-27,0,0.9957197005511769,4.294368109446711e-06,0.004276005079167067,0
2017-01-30,0,0.9989027932415511,2.0334424259507736e-05,0.0010768723334345504,0
2017-01-31,0,0.9990219955511958,1.8259645888851804e-05,0.0009597448038805443,0
2017-02-01,0,0.9983439312010121,6.463007880159322e-06,0.0016496057925950841,0
2017-02-02,0,0.9988003379184504,8.932266641350614e-06,0.0011907298161586966,0
2017-02-03,0,0.9996307814348766,2.727951162677356e-06,0.0003664906126370977,0
2017-02-08,0,0.9989500957015444,3.3315525618289752e-06,0.0010465727459375023,0
2017-02-09,0,0.9988615249474394,7.882894387927504e-06,0.0011305921595270417,0
2017-02-10,0,0.9994754291835571,3.589981479067468e-06,0.0005209808338621397,0
2017-02-13,0,0.999518211831158,5.229261653639518e-06,0.00047655890802704974,0
2017-02-14,0,0.9992484915732686,1.1642352288746285e-05,0.0007398660758749899,0
2017-02-15,0,0.9989412531006933,1.5126508897160996e-05,0.0010436203889361865,0
2017-02-16,0,0.999385690020124,1.1162534242396655e-05,0.0006031474448339676,0
2017-02-17,0,0.9987112899372071,3.488190348690616e-06,0.0012852218707235614,0
2017-02-20,0,0.999255595255898,3.299989006255399e-06,0.0007411047549859658,0
2017-02-21,0,0.9991944306524012,2.9020335652655403e-05,0.0007765490107455832,0
2017-02-22,0,0.999357116058832,1.4424329433261248e-05,0.0006284596125396438,0
2017-02-23,0,0.9993882678749889,1.4748839710799988e-05,0.00059698328488221,0
2017-02-24,0,0.9992209452854045,1.7941797131572525e-05,0.0007611129192287204,0
2017-02-27,0,0.9991290535747661,2.125497343748052e-05,0.0008496914507879443,0
2017-02-28,0,0.9993151262805142,2.0242095902657144e-05,0.0006646316235872254,0
2017-03-01,0,0.9986161672775713,4.864014302853073e-05,0.001335192580844241,0
2017-03-02,0,0.9982796436089926,5.89222181067082e-06,0.0017144641682826545,0
2017-03-03,0,0.9957620048046029,3.2249710878740126e-05,0.004205745483919567,0
2017-03-06,0,0.9886577305884365,5.8485637327839226e-05,0.01128378377462977,0
2017-03-07,0,0.9985852906552275,4.6656492983812594e-05,0.001368052849978071,0
2017-03-08,0,0.9988556490538317,7.027547190662759e-05,0.0010740754725903224,0
2017-03-09,0,0.9964286859909178,9.43171588971848e-05,0.0034769968502434074,0
2017-03-10,0,0.987277828435921,0.0001323463782525633,0.012589825185468872,0
2017-03-13,0,0.9930527472219466,0.00015713426136630356,0.006790118516563364,0
2017-03-14,0,0.9949577253324258,0.0011048319736201256,0.003937442694233076,0
2017-03-15,0,0.9907475158292011,0.001864426933742764,0.007388057238026658,0
2017-03-16,0,0.5913125184937967,1.6861614832226357e-05,0.40867061989191145,0
2017-03-17,0,0.8157013904691659,0.05673404072477803,0.1275645688049746,0
2017-03-20,0,0.7970390379035596,0.1452548902963438,0.05770607180153432,0
2017-03-21,0,0.5840946935839868,0.38958530017908327,0.02632000623706886,0
2017-03-22,0,0.3000998905210209,0.6584664042327769,0.0414337052446199,1
2017-03-23,1,0.2110802630753611,0.7616940467544719,0.027225690169138707,1
2017-03-24,1,0.14712155839545438,0.8416212813372039,0.011257160266787414,1
2017-03-27,1,0.27129653516633406,0.7177493349670669,0.010954129866309328,1
2017-03-28,1,0.4581917329007105,0.5088156425286186,0.032992624571753164,0
2017-03-29,0,0.7021203901720905,0.2719100783383168,0.025969531490405626,0
2017-03-30,0,0.7734131293519976,0.21613600493738291,0.010450865710737818,0
2017-03-31,0,0.839752711225439,0.145329823830158,0.01491746494580313,0
2017-04-05,0,0.9482260064011118,0.027128122994981674,0.024645870603533286,0
2017-04-06,0,0.9583873081310192,0.03073293470583952,0.010879757162435165,0
2017-04-07,0,0.9287936122356578,0.02836552352928432,0.04284086423435714,0
2017-04-10,0,0.9453813707843942,0.034999234500841955,0.01961939471562471,0
2017-04-11,0,0.98495240725776,0.009851569994602113,0.005196022747329229,0
2017-04-13,0,0.9675918052780486,0.0029181180336338573,0.029490076687016514,0
2017-04-14,0,0.998346377205216,5.535612695850227e-05,0.0015982666671986105,0
2017-04-19,0,0.9862905111727585,0.00031446292182283085,0.013395025906428033,0
2017-04-20,0,0.9946698189408643,0.00035473256401279634,0.00497544849591128,0
2017-04-21,0,0.9984758891318871,2.8309953452064553e-05,0.0014958009133813428,0
2017-04-24,0,0.9978809629132359,2.0415698218694298e-05,0.0020986213874113484,0
2017-04-25,0,0.0024701346740183634,3.8103811775815614e-07,0.9975294842866888,2
2017-04-26,0,0.7945178733207846,0.0021495113064924935,0.2033326153716294,0
2017-04-27,0,0.9913245302939981,0.00012523798116306949,0.008550231726028928,0
2017-04-28,0,0.9989313626292443,3.581644054662611e-05,0.0010328209305334203,0
2017-05-01,0,0.9986530439177027,6.740760087027813e-05,0.001279548481879233,0
2017-05-02,0,0.9970273968882362,0.00040376940748347535,0.002568833703136389,0
2017-05-03,0,0.995929705012392,0.0007681894115930412,0.0033021055767248676,0
2017-05-04,0,0.9957073573151027,0.0004281387732342314,0.0038645039118579715,0
2017-05-05,0,0.9910286325432126,0.0005617060662063821,0.008409661390904773,0
2017-05-08,0,0.9962406877852106,0.0005873034665712602,0.003172008747160732,0
2017-05-09,0,0.9804320366381373,0.0006520338383054896,0.01891592952370733,0
2017-05-10,0,0.9806040262569421,0.0032509776106816562,0.016144996131879245,0
2017-05-11,0,0.983885558616111,0.007441460952004353,0.008672980433451638,0
2017-05-12,0,0.9832745019406526,0.009013482644313599,0.00771201541405817,0
2017-05-15,0,0.9532086821943581,0.017914746145370055,0.028876571659824758,0
2017-05-16,0,0.9392439414710231,0.03743867955266807,0.02331737897629322,0
2017-05-17,0,0.8806303631223046,0.0685884001431037,0.050781236733231906,0
2017-05-18,0,0.02533943098349534,0.006648042524692615,0.968012526490712,2
2017-05-19,2,0.5214536365533371,0.01576887261867323,0.46277749082931496,2
2017-05-22,2,0.8940755336883264,0.0034501137029116246,0.10247435260777221,0
2017-05-23,0,0.9824411058841533,0.001783849248258728,0.01577504486753049,0
2017-05-24,0,0.9939923234680403,0.0008459687402544367,0.0051617077901587125,0
2017-05-25,0,0.9946635474704607,0.0008174830654032108,0.0045189694633229,0
2017-05-26,0,0.9955288299655124,0.0008234536336676829,0.003647716402220505,0
2017-05-31,0,0.9971710662515155,0.0004033840154415044,0.002425549733660338,0
2017-06-01,0,0.9963342092222399,0.0004684274964617534,0.00319736328119954,0
2017-06-02,0,0.9984218388781236,5.3064072409887235e-05,0.0015250970484278251,0
2017-06-05,0,0.9959670022107696,6.934986851756634e-05,0.003963647921936501,0
2017-06-06,0,0.9983354285494638,8.103967390033915e-05,0.0015835317764514275,0
2017-06-07,0,0.997161973948447,0.00010082090360576747,0.0027372051478373846,0
2017-06-08,0,0.9976234518714153,0.00014151453656307568,0.002235033591085312,0
2017-06-09,0,0.990379297987788,0.0026546835016766873,0.0069660185110772405,0
2017-06-12,0,0.9891204598822074,0.0034558543320717706,0.00742368578730266,0
2017-06-13,0,0.9732621296761607,0.014110953038687812,0.012626917284590615,0
2017-06-14,0,0.9600190885807823,0.027414194396167442,0.012566717024627794,0
2017-06-15,0,0.7268128863383284,0.12819092220144662,0.14499619146099238,0
2017-06-16,0,0.9044761530936468,0.038143935866341544,0.05737991103977217,0
2017-06-19,0,0.865148962805781,0.09653115739114973,0.038319879804649445,0
2017-06-20,0,0.3993055261703615,0.5560960433293736,0.044598430499113814,0
2017-06-21,0,0.038740077603000724,0.9488972703035068,0.012362652092640095,1
2017-06-22,1,0.005165894662239399,0.9917261431705737,0.003107962166604032,1
2017-06-23,1,0.001070093563701882,0.9961264914967347,0.0028034149380306243,1
2017-06-26,1,0.0002515874559567732,0.9975742235977489,0.0021741889472481363,1
2017-06-27,1,8.144431179938925e-05,0.998605666074336,0.0013128896154213656,1
2017-06-28,1,0.00011251562564788326,0.9609886760361086,0.038898808338547114,1
2017-06-29,1,0.00015228064495409856,0.9879215372824162,0.011926182071064788,1
2017-06-30,1,0.00015854286099092768,0.9822691315753441,0.017572325562489832,1
2017-07-03,1,1.4947072078366978e-05,0.997767449374208,0.0022176035531200795,1
2017-07-04,1,8.035103896480895e-05,0.9946153283417251,0.005304320620758381,1
2017-07-05,1,0.00011365687819267811,0.9982681996303651,0.0016181434898062275,1
2017-07-06,1,0.00013727499994903633,0.9978275378843067,0.002035187114349454,1
2017-07-07,1,0.0004153994151622825,0.9621207665481003,0.03746383403793136,1
2017-07-10,1,0.001325987944033933,0.9891239181262736,0.009550093929430948,1
2017-07-11,1,1.4221473641675688e-05,0.9988321196767316,0.0011536588512288432,1
2017-07-12,1,3.5740879771269306e-06,0.9993782531880595,0.0006181727231962799,1
2017-07-13,1,4.583335446654944e-06,0.9986781260083001,0.0013172906547173505,1
2017-07-14,1,4.15875849820572e-06,0.9993352071324558,0.0006606341089431732,1
2017-07-17,1,3.2291297650295424e-06,0.9957338383488717,0.004262932521592827,1
2017-07-18,1,7.583692566833422e-07,0.9995500908207844,0.0004491508114805205,1
2017-07-19,1,4.329992628043726e-07,0.9973975102866093,0.0026020567129512767,1
2017-07-20,1,5.083820784005371e-07,0.9995751018179312,0.000424389801560442,1
2017-07-21,1,6.455908858375778e-07,0.9993837814054328,0.0006155730028505013,1
2017-07-24,1,6.763689237935506e-07,0.9993764384434282,0.0006228851886844436,1
2017-07-25,1,4.171616374074623e-07,0.9996135694340516,0.0003860134038401792,1
2017-07-26,1,6.461935821779477e-07,0.9963323017993206,0.003667052005935919,1
2017-07-27,1,1.961039655584278e-06,0.9968983035135905,0.0030997354464609114,1
2017-07-28,1,1.858654084236995e-06,0.9990004928734053,0.0009976484711951626,1
2017-08-02,1,1.6494416959478278e-05,0.9977321458406042,0.002251359744161034,1
2017-08-03,1,6.013761104011508e-05,0.998772094170808,0.0011677682169091617,1
2017-08-04,1,2.8670981839534864e-05,0.9977580116240985,0.0022133173945936982,1
2017-08-07,1,0.00011545233194272975,0.9934224997718116,0.0064620478974836346,1
2017-08-08,1,7.118136270954973e-05,0.9986440780176746,0.0012847406212765499,1
2017-08-09,1,8.729940673377296e-05,0.9986613310043948,0.0012513695899238214,1
2017-08-10,1,8.45344208971988e-05,0.9977150254333867,0.0022004401461892587,1
2017-08-11,1,1.9033338293510845e-05,0.9981882959493845,0.0017926707134859382,1
2017-08-14,1,1.5022241015597861e-05,0.9987840513772891,0.0012009263828685224,1
2017-08-15,1,0.0002864124184338547,0.9916089877951487,0.008104599787083035,1
